id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;anteil;code_main_protein;proteincode
433980;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-07-24;classic zusatzessen 3;Mensa OL Uhlhornsweg;24,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
433980;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-07-24;classic zusatzessen 3;Mensa OL Uhlhornsweg;24,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
435005;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-09-08;culi hauptgericht 1;Mensa OL Uhlhornsweg;44,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
435005;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-09-08;culi hauptgericht 1;Mensa OL Uhlhornsweg;44,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
435199;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-09-18;culi hauptgericht 1;Mensa OL Uhlhornsweg;32,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
435199;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-09-18;culi hauptgericht 1;Mensa OL Uhlhornsweg;32,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
435448;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-09-29;classic hauptgericht 1;Mensa OL Uhlhornsweg;128,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
435448;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-09-29;classic hauptgericht 1;Mensa OL Uhlhornsweg;128,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
436468;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-17;culi hauptgericht 1;Mensa OL Uhlhornsweg;64,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
436468;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-17;culi hauptgericht 1;Mensa OL Uhlhornsweg;64,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
436471;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-17;classic zusatzessen 2;Mensa OL Uhlhornsweg;121,00;haehnchen crossies;haehnchencrossies (we g)preiselbeerrahmsauce (kn mi sl we)kartoffelpueree (mi);gefluegel;dominant;gefluegel;high
436471;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-17;classic zusatzessen 2;Mensa OL Uhlhornsweg;121,00;haehnchen crossies;haehnchencrossies (we g)preiselbeerrahmsauce (kn mi sl we)kartoffelpueree (mi);milchprodukte;mittel;gefluegel;very_high
436471;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-17;classic zusatzessen 2;Mensa OL Uhlhornsweg;121,00;haehnchen crossies;haehnchencrossies (we g)preiselbeerrahmsauce (kn mi sl we)kartoffelpueree (mi);getreide;mittel;gefluegel;low
436471;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-17;classic zusatzessen 2;Mensa OL Uhlhornsweg;121,00;haehnchen crossies;haehnchencrossies (we g)preiselbeerrahmsauce (kn mi sl we)kartoffelpueree (mi);knollen;mittel;gefluegel;unbekannt
436593;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-23;culi zusatzessen 1;Mensa OL Uhlhornsweg;90,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
436593;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-23;culi zusatzessen 1;Mensa OL Uhlhornsweg;90,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
436642;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-27;culi hauptgericht 1;Mensa OL Uhlhornsweg;99,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
436642;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-11-27;culi hauptgericht 1;Mensa OL Uhlhornsweg;99,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
436753;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-12-01;culi hauptgericht 2;Mensa OL Uhlhornsweg;70,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);knollen;dominant;milchprodukte;unbekannt
436753;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-12-01;culi hauptgericht 2;Mensa OL Uhlhornsweg;70,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);milchprodukte;mittel;milchprodukte;very_high
436790;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-12-04;culi zusatzessen 3;Mensa OL Uhlhornsweg;56,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
436790;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2023-12-04;culi zusatzessen 3;Mensa OL Uhlhornsweg;56,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
437951;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-02-02;culi hauptgericht 1;Mensa OL Uhlhornsweg;91,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
437951;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-02-02;culi hauptgericht 1;Mensa OL Uhlhornsweg;91,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
438128;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-02-12;culi hauptgericht 1;Mensa OL Uhlhornsweg;71,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
438128;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-02-12;culi hauptgericht 1;Mensa OL Uhlhornsweg;71,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
438255;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-02-16;culi zusatzessen 3;Mensa OL Uhlhornsweg;21,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
438255;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-02-16;culi zusatzessen 3;Mensa OL Uhlhornsweg;21,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
438274;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-02-16;culi hauptgericht 2;Mensa OL Uhlhornsweg;52,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);knollen;dominant;milchprodukte;unbekannt
438274;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-02-16;culi hauptgericht 2;Mensa OL Uhlhornsweg;52,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);milchprodukte;mittel;milchprodukte;very_high
439300;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-05;culi hauptgericht 1;Mensa OL Uhlhornsweg;72,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
439300;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-05;culi hauptgericht 1;Mensa OL Uhlhornsweg;72,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
439308;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-08;culi zusatzessen 1;Mensa OL Uhlhornsweg;23,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
439308;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-08;culi zusatzessen 1;Mensa OL Uhlhornsweg;23,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
439440;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-12;culi hauptgericht 1;Mensa OL Uhlhornsweg;77,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
439440;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-12;culi hauptgericht 1;Mensa OL Uhlhornsweg;77,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
439492;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-15;culi zusatzessen 1;Mensa OL Uhlhornsweg;12,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
439492;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-15;culi zusatzessen 1;Mensa OL Uhlhornsweg;12,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
439631;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-22;culi hauptgericht 1;Mensa OL Uhlhornsweg;82,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
439631;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-04-22;culi hauptgericht 1;Mensa OL Uhlhornsweg;82,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
441092;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-06-28;culi hauptgericht 1;Mensa OL Uhlhornsweg;53,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
441092;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-06-28;culi hauptgericht 1;Mensa OL Uhlhornsweg;53,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
441296;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-07-08;culi hauptgericht 1;Mensa OL Uhlhornsweg;26,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
441296;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-07-08;culi hauptgericht 1;Mensa OL Uhlhornsweg;26,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
441565;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-07-19;classic hauptgericht 1;Mensa OL Uhlhornsweg;96,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
441565;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-07-19;classic hauptgericht 1;Mensa OL Uhlhornsweg;96,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
441610;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-07-22;classic zusatzessen 1;Mensa OL Uhlhornsweg;69,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
441610;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-07-22;classic zusatzessen 1;Mensa OL Uhlhornsweg;69,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
442641;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-09-06;culi hauptgericht 1;Mensa OL Uhlhornsweg;45,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
442641;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-09-06;culi hauptgericht 1;Mensa OL Uhlhornsweg;45,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
442720;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-09-11;classic zusatzessen 3;Mensa OL Uhlhornsweg;10,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
442720;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-09-11;classic zusatzessen 3;Mensa OL Uhlhornsweg;10,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
442831;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-09-16;culi hauptgericht 1;Mensa OL Uhlhornsweg;50,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
442831;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-09-16;culi hauptgericht 1;Mensa OL Uhlhornsweg;50,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
443577;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-10-22;culi hauptgericht 1;Mensa OL Uhlhornsweg;94,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
443577;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-10-22;culi hauptgericht 1;Mensa OL Uhlhornsweg;94,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
443974;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-11;culi hauptgericht 1;Mensa OL Uhlhornsweg;69,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
443974;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-11;culi hauptgericht 1;Mensa OL Uhlhornsweg;69,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
444031;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-12;culi zusatzessen 1;Mensa OL Uhlhornsweg;8,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
444031;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-12;culi zusatzessen 1;Mensa OL Uhlhornsweg;8,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
444302;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-25;culi hauptgericht 1;Mensa OL Uhlhornsweg;84,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
444302;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-25;culi hauptgericht 1;Mensa OL Uhlhornsweg;84,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
444337;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-26;culi zusatzessen 4;Mensa OL Uhlhornsweg;12,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
444337;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-26;culi zusatzessen 4;Mensa OL Uhlhornsweg;12,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
444423;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-29;culi hauptgericht 2;Mensa OL Uhlhornsweg;33,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);knollen;dominant;milchprodukte;unbekannt
444423;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2024-11-29;culi hauptgericht 2;Mensa OL Uhlhornsweg;33,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);milchprodukte;mittel;milchprodukte;very_high
445527;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-01-31;culi hauptgericht 1;Mensa OL Uhlhornsweg;58,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
445527;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-01-31;culi hauptgericht 1;Mensa OL Uhlhornsweg;58,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
445622;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-02-04;culi zusatzessen 3;Mensa OL Uhlhornsweg;27,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
445622;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-02-04;culi zusatzessen 3;Mensa OL Uhlhornsweg;27,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
445734;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-02-10;culi hauptgericht 1;Mensa OL Uhlhornsweg;57,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
445734;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-02-10;culi hauptgericht 1;Mensa OL Uhlhornsweg;57,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
445869;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-02-14;culi hauptgericht 2;Mensa OL Uhlhornsweg;26,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);knollen;dominant;milchprodukte;unbekannt
445869;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-02-14;culi hauptgericht 2;Mensa OL Uhlhornsweg;26,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);milchprodukte;mittel;milchprodukte;very_high
447031;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-04-04;culi hauptgericht 1;Mensa OL Uhlhornsweg;83,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
447031;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-04-04;culi hauptgericht 1;Mensa OL Uhlhornsweg;83,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
447043;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-04-07;culi zusatzessen 3;Mensa OL Uhlhornsweg;10,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
447043;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2025-04-07;culi zusatzessen 3;Mensa OL Uhlhornsweg;10,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
